Epitaxial growth and magnetic response of La0.8Ca0.2MnO3 thin films grown on ultrathin SrTiO3 buffered GaAs substrates,Epitaxial growth and magnetic response of La0. 8Ca0. 2MnO3 thin films grown on ultrathin SrTiO3 buffered GaAs substrates,ZP Wu,1,93.75%,83.33%
Tunable positive magnetoresistance effect of Co-doped amorphous carbon films,Tunable positive magnetoresistance effect of Co-doped amorphous carbon films,ZP Wu SJ Xu,10,100.00%,100.00%
Influences of leakage currents on the transport properties and photoelectric effects in heterojunctions composed of colossal magnetoresistance manganites and Nb-doped titanates,Influences of leakage currents on the transport properties and photoelectric effects in heterojunctions composed of colossal magnetoresistance manganites and Nb …,JF Wang ZP Wu,0,90.48%,95.00%
Magnetic field mediated low-temperature resistivity upturn in electron-doped La1-xHfxMnO3 manganite oxides,Magnetic field mediated low-temperature resistivity upturn in electron-doped La1− xHfxMnO3 manganite oxides,EJ Guo L Wang ZP Wu L Wang HB Lu,11,90.91%,83.33%
"Rectifying characteristics, magnetic tunability, and photovoltaic response in La0.8Hf0.2MnO3/0.7 wt% Nb-SrTiO3 heteroepitaxial junctions","Rectifying characteristics, magnetic tunability, and photovoltaic response in La0. 8Hf0. 2MnO3/0.7 wt% Nb-SrTiO3 heteroepitaxial junctions",ZP Wu,3,92.31%,80.00%
Influence of ferroelectric poling induced strain on magnetic and electric properties in tetravalent cation-doped La0.9Hf0.1MnO3 films,Influence of ferroelectric poling induced strain on magnetic and electric properties in tetravalent cation-doped La0. 9Hf0. 1MnO3 films,ZP Wu EJ Guo,3,93.75%,83.33%
Phase competition induced nonlinear elastoresistance effect in thin films of Pr0.7Sr0.3MnO3,Phase competition induced nonlinear elastoresistance effect in thin films of Pr0. 7Sr0. 3MnO3,JF Wang,8,90.91%,76.92%
Electric currents induced step-like resistive jumps and negative differential resistance in thin films of Nd0.7Sr0.3MnO3,Electric currents induced step-like resistive jumps and negative differential resistance in thin films of Nd0. 7Sr0. 3MnO3,JF Wang ZP Wu,2,93.33%,82.35%
Impacts of compressive strain on phase diagram of epitaxial Pr 0.5Sr0.5MnO3 films grown on LaAlO3 (0 0 1),Impacts of compressive strain on phase diagram of epitaxial Pr 0.5 Sr 0.5 MnO 3 films grown on LaAlO 3 (001),,5,72.22%,61.90%
Unusual transition from negative to positive magnetoresistance in n-n heterojunctions composed of La0.9Hf0.1MnO3 and Nb-doped SrTiO3,Unusual transition from negative to positive magnetoresistance in nn heterojunctions composed of La0. 9Hf0. 1MnO3 and Nb-doped SrTiO3,ZP Wu,2,87.50%,77.78%
Microstructures of YBa85Eu0.15Cu3O7−δ superconducting films grown on SrTiO3 and YSZ substrates,Microstructures of YBa 1.85 Eu 0.15 Cu 3 O 7− δ superconducting films grown on SrTiO 3 and YSZ substrates,M Gu,1,81.82%,45.00%
Reversible in situ modulation of competing phases in manganite/ferroelectrics heterostructures,Reversible in situ modulation of competing phases in manganite/ferroelectrics heterostructures,LP Chen,8,100.00%,100.00%
"Phase separation induced by cation disorder in (La, Y) 2/3(Sr, Ca) 1/3MnO3","PHASE SEPARATION INDUCED BY CATION DISORDER IN (La, Y) 2/3 (Sr, Ca) 1/3 MnO 3",ZH Wang,0,25.00%,20.00%
Coaction of strain and polarization effects on tuning the photoinduced resistance changes in La0.9Sr0.1MnO3 films,Coaction of strain and polarization effects on tuning the photoinduced resistance changes in La0. 9Sr0. 1MnO3 films,EJ Guo,8,93.33%,82.35%
Modulation of metal-insulator transitions in La0.8Ca0.2MnO3/0.7Pb(Mg1/3Nb2/3)O3-0.3PbTiO3 heterostructures by electric fields,Modulation of metal-insulator transitions in La0. 8Ca0. 2MnO3/0.7 Pb (Mg1/3Nb2/3) O3-0.3 PbTiO3 heterostructures by electric fields,SY Wang,8,90.00%,56.25%
Current induced metastable states and abnormal electroresistance effect in epitaxial thin films of La0.8Ca0.2MnO3,Current induced metastable states and abnormal electroresistance effect in epitaxial thin films of La 0.8 Ca 0.2 MnO 3,,4,92.86%,68.42%
StructuralcharacterizationofLa0.9Ba0.1MnO3/Y-ZrO2 film by X-ray diffraction,Structural characterization of La 0.9 Ba 0.1 MnO 3/Y-ZrO 2 film by X-ray diffraction,HO Wang P Dai HP Wu,2,80.00%,28.57%
Enhanced physical compatibility in manganite/cuprate multilayer with high-quality interface,Enhanced physical compatibility in manganite/cuprate multilayer with high-quality interface,,0,100.00%,100.00%
Strain-mediated electric-field control of photoinduced demagnetization in La0.8 Ca0.2 MnO3 thin films,Strain-mediated electric-field control of photoinduced demagnetization in  thin films,EJ Guo,30,75.00%,90.00%
Electrical reliability and leakage mechanisms in highly resistive multiferroic La0.1Bi0.9FeO3 ceramics,Electrical reliability and leakage mechanisms in highly resistive multiferroic  ceramics,SY Wang,44,90.91%,90.91%
Photoelectric effects and magnetic responses in highly rectifying Nd0.7Sr0.3MnO3/Nb-SrTiO3 heterojunctions,Photoelectric effects and magnetic responses in highly rectifying Nd0. 7Sr0. 3MnO3/Nb-SrTiO3 heterojunctions,JF Wang,1,90.00%,75.00%
Phase diagram and spin-glass phenomena in electron-doped La1-xHfxMnO3 (0.05 ≤ x ≤ 0.3) manganite oxides,Phase diagram and spin-glass phenomena in electron-doped La1− xHfxMnO3 (0.05≤ x≤ 0.3) manganite oxides,EJ Guo L Wang ZP Wu L Wang,13,66.67%,71.43%
Persistent photoconductivity induced by electric currents in epitaxial thin films of Pr0.7Sr0.3MnO3,Persistent photoconductivity induced by electric currents in epitaxial thin films of Pr0. 7Sr0. 3MnO3,JF Wang,3,91.67%,78.57%
Strain effect in cation disorder manganite films,Strain Effect in Cation Disorder Manganite Films,,0,28.57%,28.57%
Field effects in thin films of manganites using a planar field effect configuration,Field Effects in Thin Films of Manganites Using a Planar Field Effect Configuration,HY Liu,1,38.46%,30.77%
Anomalous temperature and magnetic field dependences of current–voltage characteristics in Pr0.6Ca0.4MnO3/Nb-doped SrTiO3 heterojunctions,Anomalous temperature and magnetic field dependences of current–voltage characteristics in Pr0. 6Ca0. 4MnO3/Nb-doped SrTiO3 heterojunctions,Z Luo,1,92.31%,80.00%
Substrate effects on the ordering nanostructure for La2/3Ca1/3MnO3 ultrathin films,Substrate effects on the ordering nanostructure for La 2/3 Ca 1/3 MnO 3 ultrathin films,M Gu,11,90.00%,60.00%
Studies on strain relaxation and in-plane orientation of La0.7Ca0.3MnO3 film by grazing incidence X-ray diffraction,Studies on strain relaxation and in-plane orientation of La 0.7 Ca 0.3 MnO 3 film by grazing incidence X-ray diffraction,,10,93.33%,70.00%
Resistance steps and asymmetric conduction induced by currents in La 0.8Ca0.2MnO3 films,Resistance Steps and Asymmetric Conduction Induced by Currents in  Films,J Wang,1,33.33%,36.36%
Magnetically tunable properties related with carriers density in self-doped La1−xMnO3/y wt %Nb-SrTiO3 heteroepitaxial junctions,Magnetically tunable properties related with carriers density in self-doped  heteroepitaxial junctions,ZH Wang L Wang,0,78.57%,91.67%
Electroresistance and field effects in epitaxial thin films of Pr 0.7Sr0.3MnO3,Electroresistance and field effects in epitaxial thin films of Pr 0.7 Sr 0.3 MnO 3,HY Liu,2,90.91%,66.67%
Effect of oxygen content on structural and transport properties in SrTiO3-x thin films,Effect of oxygen content on structural and transport properties in SrTiO 3− x thin films,,45,92.31%,80.00%
Rectifying characteristics and transport behavior of the La0.9Hf0.1MnO3/Nb-doped SrTiO3 heterojunction,Rectifying characteristics and transport behavior of the -doped  heterojunction,,1,80.00%,80.00%
"Phase separation induced by cation disorder and strain in (La, Y)2/3(Ca, Sr)1/3MnO3 films",Phase separation induced by cation disorder and strain in  films,XM Lu,1,76.92%,90.91%
Electronic structures and Hall effect in low-doped La0.9Hf0.1MnO3 epitaxial films,Electronic structures and Hall effect in low-doped  epitaxial films,L Wang,63,90.00%,90.00%
Current-induced resistive switching effect in oxygen-deficient La0.8Ca0.2MnO3-d films,Current-induced resistive switching effect in oxygen-deficient  films,,18,87.50%,87.50%
Coaction of electric field induced strain and polarization effects in La0.7Ca0.3MnO3/PMN-PT structures,Coaction of electric field induced strain and polarization effects in  structures,,55,91.67%,91.67%
Magnetotransport and dielectric properties of perovskite ruthenate and titanate thin films,Magnetotransport and dielectric properties of perovskite ruthenate and titanate thin films,JH Hao,0,100.00%,100.00%
Grain-boundary effects on magnetotransport properties in La2/3Ca1/3MnO3/YBa1.8Eu0.2Cu3O7 multilayers,Grain-boundary effects on magnetotransport properties in La 2∕ 3 Ca 1∕ 3 Mn O 3∕ Y Ba 1.8 Eu 0.2 Cu 3 O 7 multilayers,,0,87.50%,28.00%
Strain effect on the transport properties in low-doped La0.9Hf0.1MnO3 epitaxial films,Strain effect on the transport properties in low-doped  epitaxial films,,9,90.91%,90.91%
Highly heteroepitaxial thin films of YBa2Cu3Oy grown on silicon with Eu2CuO4/Y-ZrO2 bi-layer buffer,Highly heteroepitaxial thin films of YBa 2 Cu 3 O y grown on silicon with Eu 2 CuO 4/Y-ZrO 2 bi-layer buffer,DP Yu,2,84.62%,50.00%
Epitaxial growth of colossal magnetoresistive films onto Si(100),Epitaxial growth of colossal magnetoresistive films onto Si (100),CB Rong,4,87.50%,77.78%
Switching behavior of La1-xCaxMnO3 thin films grown on SrTiO3 substrates,Switching behavior of  thin films grown on  substrates,CB Rong,3,80.00%,80.00%
Effects of Gd2O3 addition in YBa2Cu3O7−δ on the critical current density,Effects of  addition in  on the critical current density,ZH Wang,5,81.82%,81.82%
"Surface morphology and transport property in La2/3Ca1/3MnO3, YBa1.8Eu0.2Cu3O7 periodic films","SURFACE MORPHOLOGY AND TRANSPORT PROPERTY IN La 2/3 Ca 1/3 MnO 3, YBa 1.8 Eu 0.2 Cu 3 O 7 PERIODIC FILMS",,2,0.00%,0.00%
"Surface morphology and transport property in La2/3Ca1/3MnO3, YBa1.8Eu0.2Cu3O7 periodic films","SURFACE MORPHOLOGY AND TRANSPORT PROPERTY IN La 2/3 Ca 1/3 MnO 3, YBa 1.8 Eu 0.2 Cu 3 O 7 PERIODIC FILMS",,2,0.00%,0.00%
Integration of laser MBE grown oxide thin films of SrTiO3 with YBa2Cu3Oy for tunable applications,INTEGRATION OF LASER MBE GROWN OXIDE THIN FILMS OF SrTiO 3 WITH YBa 2 Cu 3 O y FOR TUNABLE APPLICATIONS,JH Hao,2,6.67%,4.76%
The structure and transport properties of La0.9Sr0.1MnO3,THE STRUCTURE AND TRANSPORT PROPERTIES OF La 0.9 Sr 0.1 MnO 3,Z Luo,1,0.00%,0.00%
The resistivity induced by the variation of Co ion's spin configuration in La2/3Ca1/3Mn1-xCoxO3,THE RESISTIVITY INDUCED BY THE VARIATION OF Co ION'S SPIN CONFIGURATION IN La 2/3 Ca 1/3 Mn 1-x Co x O 3,,0,15.38%,4.55%
Substrate effects on surface morphology in (La2/3-xYx) (Ca1/3-y Sry) MnO3 films,SUBSTRATE EFFECTS ON SURFACE MORPHOLOGY IN (La 2/3-x Y x)(Ca 1/3-y Sr y) MnO 3 FILMS,YM Zhang XM Lu,1,0.00%,0.00%
Dislocation density in SrTiO3 film grown on DyScO3 by pulse laser ablation,DISLOCATION DENSITY IN SrTiO 3 FILM GROWN ON DyScO 3 BY PULSE LASER ABLATION,XS Wu JH Hao,0,0.00%,0.00%
Effect of strain on the transport and magnetoresistance properties of La0.8Ca0.2MnO3 epitaxial thin films,Effect of strain on the transport and magnetoresistance properties of La0. 8Ca0. 2MnO3 epitaxial thin films,M Li,1,92.86%,81.25%
Abnormal electroresistance effect induced by electric currents in La0.9Ba0.1MnO3 thin films,Abnormal electroresistance effect induced by electric currents in La 0.9 Ba 0.1 MnO 3 thin films,Z Luo,3,90.91%,62.50%
Current-induced electroresistance in tetravalent cation-doped La0.9Hf0.1MnO3 epitaxial thin films,Current-induced electroresistance in tetravalent cation-doped La 0.9 Hf 0.1 MnO 3 epitaxial thin films,,10,88.89%,57.14%
Superconductivity and crystallinity in epitaxial thin films of YBa2Cu3Oy grown on Eu2CuO4/YSZ double buffered silicon,SUPERCONDUCTIVITY AND CRYSTALLINITY IN EPITAXIAL THIN FILMS OF YBa 2 Cu 3 O y GROWN ON Eu 2 CuO 4/YSZ DOUBLE BUFFERED SILICON,,0,0.00%,0.00%
Thickness effect on structure and magnetic properties of La0.8Ca0.2MnO3/SrTiO3 films,Thickness effect on structure and magnetic properties of La0. 8Ca0. 2MnO3/SrTiO3 films,,0,90.00%,75.00%
Rectifying characteristics and magnetoresistance in La0.9Sr0.1MnO3/Nb-doped SrTiO3 heterojunctions,Rectifying characteristics and magnetoresistance in La 0.9 Sr 0.1 MnO 3/Nb-doped SrTiO 3 heterojunctions,Z Luo,3,75.00%,42.86%
A bilayer buffer using 214T Eu2CuO4 and cubic YSZ for growing YBa2Cu3Oy thin films on Si,A BILAYER BUFFER USING 214T Eu 2 CuO 4 AND CUBIC YSZ FOR GROWING YBa 2 Cu 3 O y THIN FILMS ON Si,,2,25.00%,16.67%
Rectifying characteristics and transport behavior of SrTiO3-δ(110)/p-Si(100) heterojunctions,Rectifying characteristics and transport behavior of  (100) heterojunctions,Z Luo JH Hao,20,87.50%,77.78%
Oxygenation-induced two peaks in the self-doped La0.9MnO3+d compounds,Oxygenation-induced two peaks in the self-doped La 0.9 MnO 3+ δ compounds,ZH Wang PJ Li,2,87.50%,58.33%
Nano-ordered palpus-like crystals in La1/3Ca2/3MnO3 films,NANO-ORDERED PALPUS-LIKE CRYSTALS IN La 1/3 Ca 2/3 MnO 3 FILMS,JF Feng,1,0.00%,0.00%
Rectifying behavior and magnetic tunability in heterojunctions composed of p-La0.9Ba0.1MnO3/n-Si,Rectifying behavior and magnetic tunability in heterojunctions composed of p-La 0.9 Ba 0.1 MnO 3/n-Si,,7,90.00%,60.00%
TEM study of the microstructure and interfaces in YBa2Cu3Oy thin films grown on silicon with a Eu2CuO4/Y-ZrO2 bi-layer buffer,TEM STUDY OF THE MICROSTRUCTURE AND INTERFACES IN YBa 2 Cu 3 O y THIN FILMS GROWN ON SILICON WITH A Eu 2 CuO 4/Y-ZrO 2 BI-LAYER BUFFER,Z Luo DP Yu,0,5.26%,3.57%
Magnetic properties and magnetocaloric effect around phase boundary in La(FexAl1-x)13 compounds,Magnetic properties and magnetocaloric effect around phase boundary in  compounds,,5,90.91%,90.91%
The response of transport properties to static electric field in La0.7Ce0.3MnO3 epitaxial thin films,The Response of Transport Properties to Static Electric Field in LaCeMnO Epitaxial Thin Films,,4,28.57%,28.57%
Electroresistance and magnetoresistance in La0.9Ba0.1MnO3 thin films,Electroresistance and magnetoresistance in La 0.9 Ba 0.1 MnO 3 thin films,ZH Wang,6,85.71%,50.00%
Specific heat characteristics near Tc and low temperature in MTG Y0.8Ca0.2Ba2Cu3Oy crystals,Specific heat characteristics near Tc and low temperature in MTG Y0. 8Ca0. 2Ba2Cu3Oy crystals,,2,91.67%,78.57%
Rectifying characteristics and photovoltaic effect in heterojunctions of La0.9Sr0.1MnO3/Nb-doped SrTiO3,Rectifying characteristics and photovoltaic effect in heterojunctions of -doped ,Z Luo,24,80.00%,88.89%
